date,trend_slug,trend_label,trend_query,baseline_term,country_panel,country_panel_rule,query_convention,analysis_transform,geo,country,trend_index,baseline_index,is_partial,trend_index_3m,baseline_index_3m,relative_interest,score_0_100
2015-08-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,11.0,False,0.3333333333333333,10.666666666666666,0.03125,34.375
2015-09-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,10.0,False,0.3333333333333333,10.333333333333334,0.03225806451612903,35.48387096774193
2015-10-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,12.0,False,0.3333333333333333,11.0,0.0303030303030303,33.33333333333333
2015-11-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,16.0,False,0.3333333333333333,12.666666666666666,0.02631578947368421,28.947368421052627
2015-12-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,17.0,False,0.3333333333333333,15.0,0.02222222222222222,24.44444444444444
2016-01-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,17.0,False,0.6666666666666666,16.666666666666668,0.039999999999999994,43.99999999999999
2016-02-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,16.0,False,0.3333333333333333,16.666666666666668,0.019999999999999997,21.999999999999996
2016-03-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,16.0,False,0.6666666666666666,16.333333333333332,0.04081632653061225,44.89795918367347
2016-04-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,13.0,False,0.6666666666666666,15.0,0.04444444444444444,48.88888888888888
2016-05-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,13.0,False,0.6666666666666666,14.0,0.047619047619047616,52.38095238095238
2016-06-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,11.0,False,0.6666666666666666,12.333333333333334,0.05405405405405405,59.45945945945946
2016-07-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,12.0,False,0.6666666666666666,12.0,0.05555555555555555,61.11111111111111
2016-08-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,12.0,False,1.0,11.666666666666666,0.08571428571428572,94.28571428571428
2016-09-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,13.0,False,1.0,12.333333333333334,0.08108108108108107,89.18918918918918
2016-10-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,14.0,False,0.6666666666666666,13.0,0.05128205128205128,56.4102564102564
2016-11-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,19.0,False,0.6666666666666666,15.333333333333334,0.043478260869565216,47.826086956521735
2016-12-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,20.0,False,0.6666666666666666,17.666666666666668,0.03773584905660377,41.50943396226415
2017-01-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,21.0,False,1.0,20.0,0.05,55.0
2017-02-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,19.0,False,1.0,20.0,0.05,55.0
2017-03-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,16.0,False,1.0,18.666666666666668,0.05357142857142857,58.92857142857142
2017-04-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,13.0,False,1.0,16.0,0.0625,68.75
2017-05-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,15.0,False,1.0,14.666666666666666,0.06818181818181819,75.00000000000001
2017-06-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,12.0,False,0.6666666666666666,13.333333333333334,0.049999999999999996,55.0
2017-07-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,12.0,False,0.3333333333333333,13.0,0.02564102564102564,28.2051282051282
2017-08-01,camelbak_water_bottle,CamelBak,camelbak drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,15.0,False,0.3333333333333333,13.0,0.02564102564102564,28.2051282051282
